groupId,artifactId,version,class,method,dereferences,checks
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.br.BrazilianStemmer,java.lang.String stem(java.lang.String),10,10
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.compound.hyphenation.ByteVector,byte[] getArray(),30,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.compound.hyphenation.Hyphenation,int[] getHyphenationPoints(),10,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.compound.hyphenation.HyphenationTree,"org.apache.lucene.analysis.compound.hyphenation.Hyphenation hyphenate(char[],int,int,int,int)",10,10
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.core.FlattenGraphFilter$InputNode,java.util.List access$300(org.apache.lucene.analysis.core.FlattenGraphFilter$InputNode),2,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.core.FlattenGraphFilter$OutputNode,java.util.List access$200(org.apache.lucene.analysis.core.FlattenGraphFilter$OutputNode),5,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.de.GermanStemmer,java.lang.String stem(java.lang.String),10,10
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.hunspell.Dictionary,"java.lang.CharSequence cleanInput(java.lang.CharSequence,java.lang.StringBuilder)",10,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.hunspell.Dictionary,"org.apache.lucene.util.IntsRef lookupWord(char[],int,int)",20,20
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.miscellaneous.StemmerOverrideFilter$StemmerOverrideMap,"org.apache.lucene.util.BytesRef get(char[],int,org.apache.lucene.util.fst.FST$Arc,org.apache.lucene.util.fst.FST$BytesReader)",10,10
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.miscellaneous.WordDelimiterFilter,int[] access$000(org.apache.lucene.analysis.miscellaneous.WordDelimiterFilter),60,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.miscellaneous.WordDelimiterFilter,int[] access$100(org.apache.lucene.analysis.miscellaneous.WordDelimiterFilter),60,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.miscellaneous.WordDelimiterFilter,org.apache.lucene.analysis.tokenattributes.CharTermAttribute access$400(org.apache.lucene.analysis.miscellaneous.WordDelimiterFilter),40,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.miscellaneous.WordDelimiterFilter,org.apache.lucene.analysis.tokenattributes.OffsetAttribute access$800(org.apache.lucene.analysis.miscellaneous.WordDelimiterFilter),20,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.miscellaneous.WordDelimiterFilter,org.apache.lucene.analysis.tokenattributes.PositionIncrementAttribute access$1000(org.apache.lucene.analysis.miscellaneous.WordDelimiterFilter),10,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.miscellaneous.WordDelimiterFilter,org.apache.lucene.analysis.tokenattributes.TypeAttribute access$1200(org.apache.lucene.analysis.miscellaneous.WordDelimiterFilter),10,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.miscellaneous.WordDelimiterFilter,org.apache.lucene.util.AttributeSource$State[] access$200(org.apache.lucene.analysis.miscellaneous.WordDelimiterFilter),40,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.miscellaneous.WordDelimiterGraphFilter,char[][] access$100(org.apache.lucene.analysis.miscellaneous.WordDelimiterGraphFilter),4,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.miscellaneous.WordDelimiterGraphFilter,int[] access$000(org.apache.lucene.analysis.miscellaneous.WordDelimiterGraphFilter),8,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.pt.RSLPStemmerBase,"java.util.Map parse(java.lang.Class,java.lang.String)",40,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.synonym.FlattenGraphFilter$InputNode,java.util.List access$300(org.apache.lucene.analysis.synonym.FlattenGraphFilter$InputNode),6,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.synonym.FlattenGraphFilter$OutputNode,java.util.List access$200(org.apache.lucene.analysis.synonym.FlattenGraphFilter$OutputNode),15,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.synonym.SynonymFilter$PendingOutputs,org.apache.lucene.util.CharsRef pullNext(),20,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.AbstractAnalysisFactory,"java.lang.String get(java.util.Map,java.lang.String)",10,10
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.AbstractAnalysisFactory,"java.lang.String get(java.util.Map,java.lang.String,java.lang.String)",10,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.AbstractAnalysisFactory,"java.util.List getLines(org.apache.lucene.analysis.util.ResourceLoader,java.lang.String)",10,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.AbstractAnalysisFactory,java.util.List splitFileNames(java.lang.String),65,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.AbstractAnalysisFactory,"java.util.Set getSet(java.util.Map,java.lang.String)",20,20
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.AbstractAnalysisFactory,"org.apache.lucene.analysis.CharArraySet getWordSet(org.apache.lucene.analysis.util.ResourceLoader,java.lang.String,boolean)",7,7
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.AbstractAnalysisFactory,"org.apache.lucene.analysis.util.CharArraySet getWordSet(org.apache.lucene.analysis.util.ResourceLoader,java.lang.String,boolean)",3,3
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.AbstractAnalysisFactory,org.apache.lucene.util.Version getLuceneMatchVersion(),14,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.CharArrayMap,"java.lang.Object get(char[],int,int)",9,6
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.CharArrayMap,java.lang.Object get(java.lang.Object),3,3
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.CharArrayMap,java.util.Set originalKeySet(),3,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.CharArrayMap,org.apache.lucene.analysis.util.CharArrayMap$EntrySet entrySet(),3,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.CharArrayMap$EntryIterator,char[] nextKey(),3,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.CharArrayMap$EntrySet,org.apache.lucene.analysis.util.CharArrayMap$EntryIterator iterator(),6,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.CharArraySet,java.util.Iterator iterator(),6,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.CharFilterFactory,java.lang.Class lookupClass(java.lang.String),10,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.CharacterUtils$CharacterBuffer,char[] access$000(org.apache.lucene.analysis.util.CharacterUtils$CharacterBuffer),9,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.CharacterUtils$CharacterBuffer,char[] getBuffer(),3,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.MultiTermAwareComponent,org.apache.lucene.analysis.util.AbstractAnalysisFactory getMultiTermComponent(),14,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.ResourceLoader,java.io.InputStream openResource(java.lang.String),72,72
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.ResourceLoader,"java.lang.Class findClass(java.lang.String,java.lang.Class)",42,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.ResourceLoader,"java.lang.Object newInstance(java.lang.String,java.lang.Class)",20,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.RollingCharBuffer,"char[] get(int,int)",30,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.TokenFilterFactory,java.lang.Class lookupClass(java.lang.String),10,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.TokenizerFactory,java.lang.Class lookupClass(java.lang.String),10,0
org.apache.lucene,lucene-analyzers-common,6,org.apache.lucene.analysis.util.WordlistLoader,org.apache.lucene.analysis.util.CharArraySet getSnowballWordSet(java.io.Reader),1,0
org.apache.lucene,lucene-analyzers-common,6,org.tartarus.snowball.SnowballProgram,char[] getCurrent(),10,0
org.apache.lucene,lucene-analyzers-kuromoji,6,org.apache.lucene.analysis.ja.JapaneseAnalyzer,"org.apache.lucene.analysis.CharArraySet access$100(boolean,java.lang.Class,java.lang.String,java.lang.String)",7,0
org.apache.lucene,lucene-analyzers-kuromoji,6,org.apache.lucene.analysis.ja.JapaneseAnalyzer,"org.apache.lucene.analysis.util.CharArraySet access$100(boolean,java.lang.Class,java.lang.String,java.lang.String)",3,0
org.apache.lucene,lucene-analyzers-kuromoji,6,org.apache.lucene.analysis.ja.JapaneseTokenizer,org.apache.lucene.analysis.ja.dict.Dictionary getDict(org.apache.lucene.analysis.ja.JapaneseTokenizer$Type),10,0
org.apache.lucene,lucene-analyzers-kuromoji,6,org.apache.lucene.analysis.ja.JapaneseTokenizer$Lattice,java.util.List bestPathNodeList(),10,0
org.apache.lucene,lucene-analyzers-kuromoji,6,org.apache.lucene.analysis.ja.JapaneseTokenizer$Lattice,java.util.List nBestNodeList(int),10,0
org.apache.lucene,lucene-analyzers-kuromoji,6,org.apache.lucene.analysis.ja.JapaneseTokenizer$Mode,org.apache.lucene.analysis.ja.JapaneseTokenizer$Mode[] values(),10,0
org.apache.lucene,lucene-analyzers-kuromoji,6,org.apache.lucene.analysis.ja.JapaneseTokenizer$WrappedPositionArray,org.apache.lucene.analysis.ja.JapaneseTokenizer$Position get(int),210,0
org.apache.lucene,lucene-analyzers-kuromoji,6,org.apache.lucene.analysis.ja.Token,org.apache.lucene.analysis.ja.JapaneseTokenizer$Type getType(),20,0
org.apache.lucene,lucene-analyzers-kuromoji,6,org.apache.lucene.analysis.ja.dict.CharacterDefinition$CharacterClass,org.apache.lucene.analysis.ja.dict.CharacterDefinition$CharacterClass valueOf(java.lang.String),10,0
org.apache.lucene,lucene-analyzers-kuromoji,6,org.apache.lucene.analysis.ja.dict.CharacterDefinition$CharacterClass,org.apache.lucene.analysis.ja.dict.CharacterDefinition$CharacterClass[] values(),10,0
org.apache.lucene,lucene-analyzers-kuromoji,6,org.apache.lucene.analysis.ja.dict.TokenInfoFST,org.apache.lucene.util.fst.FST$Arc getFirstArc(org.apache.lucene.util.fst.FST$Arc),10,0
org.apache.lucene,lucene-analyzers-kuromoji,6,org.apache.lucene.analysis.ja.dict.UserDictionary,int[] lookupSegmentation(int),20,0
org.apache.lucene,lucene-analyzers-smartcn,6,org.apache.lucene.analysis.cn.smart.WordSegmenter,"java.util.List segmentSentence(java.lang.String,int)",10,0
org.apache.lucene,lucene-analyzers-smartcn,6,org.apache.lucene.analysis.cn.smart.hhmm.AbstractDictionary,java.lang.String getCCByGB2312Id(int),10,0
org.apache.lucene,lucene-analyzers-smartcn,6,org.apache.lucene.analysis.cn.smart.hhmm.HHMMSegmenter,java.util.List process(java.lang.String),10,0
org.apache.lucene,lucene-analyzers-smartcn,6,org.apache.lucene.analysis.cn.smart.hhmm.SegGraph,java.util.List getStartList(int),10,0
org.apache.lucene,lucene-analyzers-smartcn,6,org.apache.lucene.analysis.cn.smart.hhmm.SegTokenFilter,org.apache.lucene.analysis.cn.smart.hhmm.SegToken filter(org.apache.lucene.analysis.cn.smart.hhmm.SegToken),10,0
org.apache.lucene,lucene-analyzers-stempel,6,org.egothor.stemmer.Row,org.egothor.stemmer.Cell at(java.lang.Character),20,10
org.apache.lucene,lucene-analyzers-stempel,6,org.egothor.stemmer.Trie,java.lang.CharSequence getFully(java.lang.CharSequence),20,20
org.apache.lucene,lucene-analyzers-stempel,6,org.egothor.stemmer.Trie,java.lang.CharSequence getLastOnPath(java.lang.CharSequence),20,20
org.apache.lucene,lucene-analyzers-uima,6,org.apache.lucene.analysis.uima.ae.AEProviderFactory,"org.apache.lucene.analysis.uima.ae.AEProvider getAEProvider(java.lang.String,java.lang.String,java.util.Map)",10,0
org.apache.lucene,lucene-analyzers-uima,6,org.apache.lucene.analysis.uima.ae.AEProviderFactory,org.apache.lucene.analysis.uima.ae.AEProviderFactory getInstance(),10,0
org.apache.lucene,lucene-backward-codecs,6,org.apache.lucene.codecs.lucene50.Lucene50DocValuesProducer$CompressedBinaryDocValues$CompressedBinaryTermsEnum,org.apache.lucene.index.TermsEnum$SeekStatus seekCeil(org.apache.lucene.util.BytesRef),10,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.PerfRunData,java.util.Map getAnalyzerFactories(),20,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.PerfRunData,org.apache.lucene.benchmark.byTask.feeds.DocMaker getDocMaker(),60,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.PerfRunData,org.apache.lucene.benchmark.byTask.feeds.FacetSource getFacetSource(),20,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.PerfRunData,org.apache.lucene.benchmark.byTask.stats.Points getPoints(),100,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.PerfRunData,org.apache.lucene.benchmark.byTask.utils.Config getConfig(),165,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.PerfRunData,org.apache.lucene.facet.taxonomy.TaxonomyReader getTaxonomyReader(),24,14
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.PerfRunData,org.apache.lucene.facet.taxonomy.TaxonomyWriter getTaxonomyWriter(),10,10
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.PerfRunData,org.apache.lucene.index.DirectoryReader getIndexReader(),20,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.PerfRunData,org.apache.lucene.index.IndexWriter getIndexWriter(),90,40
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.PerfRunData,org.apache.lucene.search.IndexSearcher getIndexSearcher(),1,1
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.feeds.ContentItemsSource,org.apache.lucene.benchmark.byTask.utils.Config getConfig(),10,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.feeds.ContentSource,org.apache.lucene.benchmark.byTask.feeds.DocData getNextDocData(org.apache.lucene.benchmark.byTask.feeds.DocData),10,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.feeds.DirContentSource$Iterator,java.nio.file.Path next(),10,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.feeds.DocData,java.lang.String getBody(),30,20
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.feeds.DocData,java.util.Properties getProps(),10,10
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.feeds.DocMaker,java.lang.ThreadLocal getDocState(),10,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.feeds.DocMaker,org.apache.lucene.document.Document makeDocument(),20,10
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.feeds.DocMaker$DocState,"org.apache.lucene.document.Field getField(java.lang.String,org.apache.lucene.document.FieldType)",70,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.feeds.DocMaker$DocState,"org.apache.lucene.document.Field getNumericField(java.lang.String,java.lang.Class)",20,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.feeds.DocMaker$LeftOver,org.apache.lucene.benchmark.byTask.feeds.DocData access$000(org.apache.lucene.benchmark.byTask.feeds.DocMaker$LeftOver),10,10
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.feeds.EnwikiContentSource,java.lang.String[] access$000(),10,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.feeds.EnwikiContentSource$Parser,java.lang.String[] next(),10,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.feeds.LineDocSource,org.apache.lucene.benchmark.byTask.feeds.DocData getNextDocData(org.apache.lucene.benchmark.byTask.feeds.DocData),10,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.feeds.LineDocSource$HeaderLineParser$FieldName,org.apache.lucene.benchmark.byTask.feeds.LineDocSource$HeaderLineParser$FieldName[] values(),10,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.feeds.SingleDocSource,org.apache.lucene.benchmark.byTask.feeds.DocData getNextDocData(org.apache.lucene.benchmark.byTask.feeds.DocData),10,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.feeds.TrecContentSource,org.apache.lucene.benchmark.byTask.feeds.HTMLParser getHtmlParser(),10,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.feeds.TrecDocParser,"java.lang.String extract(java.lang.StringBuilder,java.lang.String,java.lang.String,int,java.lang.String[])",10,10
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.feeds.TrecDocParser,"java.lang.String stripTags(java.lang.String,int)",30,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.feeds.TrecDocParser,"java.lang.String stripTags(java.lang.StringBuilder,int)",40,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.feeds.TrecDocParser$ParsePathType,org.apache.lucene.benchmark.byTask.feeds.TrecDocParser$ParsePathType[] values(),10,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.stats.Points,org.apache.lucene.benchmark.byTask.stats.TaskStats getCurrentStats(),20,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.stats.TaskStats,int[] getCountsByTime(),10,10
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.stats.TaskStats,org.apache.lucene.benchmark.byTask.tasks.PerfTask getTask(),70,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.tasks.PerfTask,java.lang.String getName(),40,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.tasks.PerfTask,org.apache.lucene.benchmark.byTask.PerfRunData getRunData(),575,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.tasks.PerfTask,org.apache.lucene.benchmark.byTask.tasks.PerfTask clone(),10,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.tasks.ReadTask,java.util.Collection getFieldsToHighlight(org.apache.lucene.document.Document),10,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.tasks.ReportTask,"java.lang.String taskReportLine(java.lang.String,org.apache.lucene.benchmark.byTask.stats.TaskStats)",20,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.tasks.SearchTravRetHighlightTask,java.util.Set access$400(org.apache.lucene.benchmark.byTask.tasks.SearchTravRetHighlightTask),35,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.tasks.SearchTravRetHighlightTask,org.apache.lucene.analysis.Analyzer access$500(org.apache.lucene.benchmark.byTask.tasks.SearchTravRetHighlightTask),5,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.tasks.SearchTravRetHighlightTask,"org.apache.lucene.search.ScoreDoc[] access$300(org.apache.lucene.benchmark.byTask.tasks.SearchTravRetHighlightTask,org.apache.lucene.search.ScoreDoc[])",15,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.tasks.TaskSequence,java.util.ArrayList getTasks(),20,20
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.utils.AnalyzerFactory,java.util.List access$200(org.apache.lucene.benchmark.byTask.utils.AnalyzerFactory),20,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.utils.AnalyzerFactory,java.util.List access$400(org.apache.lucene.benchmark.byTask.utils.AnalyzerFactory),10,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.utils.AnalyzerFactory,org.apache.lucene.analysis.util.TokenizerFactory access$300(org.apache.lucene.benchmark.byTask.utils.AnalyzerFactory),10,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.byTask.utils.Config,"java.lang.String get(java.lang.String,java.lang.String)",90,40
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.quality.QualityStats,org.apache.lucene.benchmark.quality.QualityStats average(org.apache.lucene.benchmark.quality.QualityStats[]),10,0
org.apache.lucene,lucene-benchmark,6,org.apache.lucene.benchmark.quality.trec.TrecJudge$QRelJudgement,java.lang.String access$000(org.apache.lucene.benchmark.quality.trec.TrecJudge$QRelJudgement),10,0
org.apache.lucene,lucene-classification,6,org.apache.lucene.classification.ClassificationResult,java.lang.Object getAssignedClass(),30,20
org.apache.lucene,lucene-classification,6,org.apache.lucene.classification.KNearestNeighborClassifier,java.util.List buildListFromTopDocs(org.apache.lucene.search.TopDocs),20,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.blockterms.BlockTermsReader,org.apache.lucene.codecs.PostingsReaderBase access$300(org.apache.lucene.codecs.blockterms.BlockTermsReader),30,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.blockterms.BlockTermsReader,org.apache.lucene.codecs.blockterms.TermsIndexReaderBase access$200(org.apache.lucene.codecs.blockterms.BlockTermsReader),20,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.blockterms.BlockTermsReader,org.apache.lucene.store.IndexInput access$100(org.apache.lucene.codecs.blockterms.BlockTermsReader),10,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.blockterms.BlockTermsWriter,java.util.List access$200(org.apache.lucene.codecs.blockterms.BlockTermsWriter),10,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.blockterms.FixedGapTermsIndexReader,org.apache.lucene.util.PagedBytes$Reader access$000(org.apache.lucene.codecs.blockterms.FixedGapTermsIndexReader),40,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.blockterms.VariableGapTermsIndexWriter,org.apache.lucene.codecs.blockterms.VariableGapTermsIndexWriter$IndexTermSelector access$000(org.apache.lucene.codecs.blockterms.VariableGapTermsIndexWriter),10,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.blocktreeords.FSTOrdsOutputs,"org.apache.lucene.codecs.blocktreeords.FSTOrdsOutputs$Output add(org.apache.lucene.codecs.blocktreeords.FSTOrdsOutputs$Output,org.apache.lucene.codecs.blocktreeords.FSTOrdsOutputs$Output)",20,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.blocktreeords.OrdsBlockTreeTermsWriter,java.util.List access$400(org.apache.lucene.codecs.blocktreeords.OrdsBlockTreeTermsWriter),10,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.blocktreeords.OrdsBlockTreeTermsWriter,org.apache.lucene.store.IndexOutput access$200(org.apache.lucene.codecs.blocktreeords.OrdsBlockTreeTermsWriter),50,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.blocktreeords.OrdsBlockTreeTermsWriter,org.apache.lucene.store.IndexOutput access$300(org.apache.lucene.codecs.blocktreeords.OrdsBlockTreeTermsWriter),10,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.bloom.BloomFilteringPostingsFormat,org.apache.lucene.codecs.PostingsFormat access$000(org.apache.lucene.codecs.bloom.BloomFilteringPostingsFormat),10,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.memory.DirectPostingsFormat$DirectField,byte[] access$300(org.apache.lucene.codecs.memory.DirectPostingsFormat$DirectField),70,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.memory.DirectPostingsFormat$DirectField,int[] access$1200(org.apache.lucene.codecs.memory.DirectPostingsFormat$DirectField),30,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.memory.DirectPostingsFormat$DirectField,int[] access$1300(org.apache.lucene.codecs.memory.DirectPostingsFormat$DirectField),40,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.memory.DirectPostingsFormat$DirectField,int[] access$400(org.apache.lucene.codecs.memory.DirectPostingsFormat$DirectField),140,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.memory.DirectPostingsFormat$DirectField,org.apache.lucene.codecs.memory.DirectPostingsFormat$DirectField$TermAndSkip[] access$500(org.apache.lucene.codecs.memory.DirectPostingsFormat$DirectField),300,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.memory.MemoryPostingsFormat$TermsReader,org.apache.lucene.index.FieldInfo access$700(org.apache.lucene.codecs.memory.MemoryPostingsFormat$TermsReader),10,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.memory.MemoryPostingsFormat$TermsWriter,org.apache.lucene.index.FieldInfo access$000(org.apache.lucene.codecs.memory.MemoryPostingsFormat$TermsWriter),40,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.simpletext.SimpleTextFieldsReader,org.apache.lucene.index.FieldInfos access$100(org.apache.lucene.codecs.simpletext.SimpleTextFieldsReader),10,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.simpletext.SimpleTextFieldsReader,org.apache.lucene.store.IndexInput access$000(org.apache.lucene.codecs.simpletext.SimpleTextFieldsReader),10,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.simpletext.SimpleTextTermVectorsReader$SimpleTVPostings,int[] access$200(org.apache.lucene.codecs.simpletext.SimpleTextTermVectorsReader$SimpleTVPostings),10,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.simpletext.SimpleTextTermVectorsReader$SimpleTVPostings,int[] access$400(org.apache.lucene.codecs.simpletext.SimpleTextTermVectorsReader$SimpleTVPostings),10,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.simpletext.SimpleTextTermVectorsReader$SimpleTVPostings,int[] access$500(org.apache.lucene.codecs.simpletext.SimpleTextTermVectorsReader$SimpleTVPostings),10,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.simpletext.SimpleTextTermVectorsReader$SimpleTVPostings,org.apache.lucene.util.BytesRef[] access$300(org.apache.lucene.codecs.simpletext.SimpleTextTermVectorsReader$SimpleTVPostings),20,0
org.apache.lucene,lucene-codecs,6,org.apache.lucene.codecs.simpletext.SimpleTextUtil,org.apache.lucene.util.BytesRef fromBytesRefString(java.lang.String),80,0
org.apache.lucene,lucene-core,6,org.apache.lucene.analysis.Analyzer,"org.apache.lucene.analysis.TokenStream tokenStream(java.lang.String,java.io.Reader)",143,63
org.apache.lucene,lucene-core,6,org.apache.lucene.analysis.Analyzer,"org.apache.lucene.analysis.TokenStream tokenStream(java.lang.String,java.lang.String)",488,280
org.apache.lucene,lucene-core,6,org.apache.lucene.analysis.Analyzer,org.apache.lucene.util.Version getVersion(),50,0
org.apache.lucene,lucene-core,6,org.apache.lucene.analysis.CharArrayMap,"java.lang.Object get(char[],int,int)",21,14
org.apache.lucene,lucene-core,6,org.apache.lucene.analysis.CharArrayMap,org.apache.lucene.analysis.CharArrayMap$EntrySet entrySet(),7,0
